title,url,price,location,property_type,area,bedrooms,bathrooms,status,furnishing,posted_on,agent_name,specs
"Condo For Rent in 23rd Street, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/newly-renovated-fully-furnished-2br-for-lease-in-fairways-tower-ad-578-ln638326,"PHP 110,000/ month","23rd Street, Makati City, Metro Manila",,80 m²,2,2,Available from 7 Nov,,01 Dec 17:15,Housing I.,"['PHP 110,000/ month', '/ month', '23rd Street, Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '80 m²', 'Bathrooms:', '2', 'Available from:', '7 Nov']"
"House and Lot For Rent in 161, Neptune, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/house-and-lot/unfurnished-2-storey-3br-house-for-lease-at-bel-air-ii-village-ad-577-ln933537,"PHP 120,000/ month","161, Neptune, Makati City, Metro Manila",,301.75 m²,4,3,Available from 13 Feb,,01 Dec 17:15,Housing I.,"['PHP 120,000/ month', '/ month', '161, Neptune, Makati City, Metro Manila', 'Bedrooms:', '4', 'Area:', '301.75 m²', 'Bathrooms:', '3', 'Available from:', '13 Feb']"
"Condo For Sale in 106, Don Carlos Palanca, Makati City",https://lifenavi.com/ph/properties/makati-city/for-sale/condo/2br-unit-for-sale-in-greenbelt-excelsior-ad-576-ln506707,"PHP 14,000,000","106, Don Carlos Palanca, Legazpi Village, Makati City, Kalakhang Maynila, 1229",,73 m²,2,2,Available from 24 Nov,,01 Dec 17:14,Housing I.,"['PHP 14,000,000', '106, Don Carlos Palanca, Legazpi Village, Makati City, Kalakhang Maynila, 1229', 'Bedrooms:', '2', 'Area:', '73 m²', 'Bathrooms:', '2', 'Available from:', '24 Nov']"
"Condo For Rent in 9th Avenue, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-2-bedroom-bi-level-unit-for-rent-in-avida-towers-verte-ad-575-ln606172,"PHP 70,000/ month","9th Avenue, Taguig, Metro Manila",,78 m²,2,2,Available from 5 Jun,,01 Dec 17:14,Housing I.,"['PHP 70,000/ month', '/ month', '9th Avenue, Taguig, Metro Manila', 'Bedrooms:', '2', 'Area:', '78 m²', 'Bathrooms:', '2', 'Available from:', '5 Jun']"
"Condo For Rent in 1634, 11th Avenue, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-corner-1-bedroom-unit-with-parking-balcony-maids-room-for-rent-in-one-serendra-ad-574-ln558960,"PHP 110,000/ month","1634, 11th Avenue, Taguig, Metro Manila",,86 m²,1,1,Available from 11 Oct,,01 Dec 17:14,Housing I.,"['PHP 110,000/ month', '/ month', '1634, 11th Avenue, Taguig, Metro Manila', 'Bedrooms:', '1', 'Area:', '86 m²', 'Bathrooms:', '1', 'Available from:', '11 Oct']"
"Condo For Rent in Nicanor Garcia Street, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/bare-2-bedroom-combined-unit-with-parking-for-rent-in-jazz-residences-ad-573-ln866175,"PHP 36,000/ month","Nicanor Garcia Street, Makati City, Metro Manila",,53 m²,2,1,Available from 9 Feb,,01 Dec 17:14,Housing I.,"['PHP 36,000/ month', '/ month', 'Nicanor Garcia Street, Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '53 m²', 'Bathrooms:', '1', 'Available from:', '9 Feb']"
"Condo For Rent in Sen. Gil J. Puyat Avenue, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/for-rent-1br-in-one-central-ad-572-ln544177,"PHP 40,000/ month","Sen. Gil J. Puyat Avenue, Makati City, Metro Manila",,46.5 m²,1,1,Available from 2 Aug,,01 Dec 17:14,Housing I.,"['PHP 40,000/ month', '/ month', 'Sen. Gil J. Puyat Avenue, Makati City, Metro Manila', 'Bedrooms:', '1', 'Area:', '46.5 m²', 'Bathrooms:', '1', 'Available from:', '2 Aug']"
"House and Lot For Sale in Biñan, Calabarzon",https://lifenavi.com/ph/properties/binan/for-sale/house-and-lot/house-and-lot-for-sale-in-macaria-village-laguna-ad-571-ln974429,"PHP 8,500,000","Biñan, Calabarzon",,270 m²,5+,5,Available from 23 Dec,,01 Dec 17:14,Housing I.,"['PHP 8,500,000', 'Biñan, Calabarzon', 'Bedrooms:', '5+', 'Area:', '270 m²', 'Bathrooms:', '5', 'Available from:', '23 Dec']"
"Condo For Rent in 1634, 11th Avenue, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-2br-unit-for-lease-in-one-serendra-ad-570-ln399152,"PHP 160,000/ month","1634, 11th Avenue, Taguig, Metro Manila",,135 m²,2,2,Available from 31 May,,01 Dec 17:14,Housing I.,"['PHP 160,000/ month', '/ month', '1634, 11th Avenue, Taguig, Metro Manila', 'Bedrooms:', '2', 'Area:', '135 m²', 'Bathrooms:', '2', 'Available from:', '31 May']"
"Condo For Rent in 26th Street, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/for-rent-2br-loft-unit-at-the-icon-residences-ad-569-ln934406,"PHP 110,000/ month","26th Street, Makati City, Kalakhang Maynila",,114 m²,2,1,Available from 20 Jun,,01 Dec 17:14,Housing I.,"['PHP 110,000/ month', '/ month', '26th Street, Makati City, Kalakhang Maynila', 'Bedrooms:', '2', 'Area:', '114 m²', 'Bathrooms:', '1', 'Available from:', '20 Jun']"
"Condo For Rent in 1634, 11th Avenue, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-2br-unit-in-one-serendra-ad-568-ln962196,"PHP 175,000/ month","1634, 11th Avenue, Taguig, Metro Manila",,180 m²,2,2,Available from 22 Sep,,01 Dec 17:14,Housing I.,"['PHP 175,000/ month', '/ month', '1634, 11th Avenue, Taguig, Metro Manila', 'Bedrooms:', '2', 'Area:', '180 m²', 'Bathrooms:', '2', 'Available from:', '22 Sep']"
"Condo For Rent in 1634, 11th Avenue, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/semi-furnished-1br-unit-for-lease-in-one-serendra-ad-567-ln839519,"PHP 80,000/ month","1634, 11th Avenue, Taguig, Metro Manila",,89 m²,1,1,Available from 19 Apr,,01 Dec 17:14,Housing I.,"['PHP 80,000/ month', '/ month', '1634, 11th Avenue, Taguig, Metro Manila', 'Bedrooms:', '1', 'Area:', '89 m²', 'Bathrooms:', '1', 'Available from:', '19 Apr']"
"Condo For Rent in cor, 34th Street, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-1br-unit-for-lease-in-avida-towers-34th-ad-566-ln144997,"PHP 32,000/ month","cor, 34th Street, Taguig, Metro Manila",,37 m²,1,1,Available from 28 Mar,,01 Dec 17:14,Housing I.,"['PHP 32,000/ month', '/ month', 'cor, 34th Street, Taguig, Metro Manila', 'Bedrooms:', '1', 'Area:', '37 m²', 'Bathrooms:', '1', 'Available from:', '28 Mar']"
"Condo For Rent in Taguig, Metro Manila",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-corner-unit-3br-for-least-in-grand-hyatt-residences-ad-565-ln517444,"PHP 370,000/ month","Taguig, Metro Manila",,225 m²,3,3,Available from 28 Apr,,01 Dec 17:14,Housing I.,"['PHP 370,000/ month', '/ month', 'Taguig, Metro Manila', 'Bedrooms:', '3', 'Area:', '225 m²', 'Bathrooms:', '3', 'Available from:', '28 Apr']"
"Condo For Rent in 1, 8th Avenue, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/fully-furnished-1br-unit-for-lease-at-uptown-parksuites-ad-564-ln295614,"PHP 35,000/ month","1, 8th Avenue, Makati City, Metro Manila",,37 m²,1,1,Available from 12 Apr,,01 Dec 17:14,Housing I.,"['PHP 35,000/ month', '/ month', '1, 8th Avenue, Makati City, Metro Manila', 'Bedrooms:', '1', 'Area:', '37 m²', 'Bathrooms:', '1', 'Available from:', '12 Apr']"
"Condo For Rent in 14F, West Street, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/for-rent-1br-in-park-terraces-ad-563-ln785665,"PHP 100,000/ month","14F, West Street, Makati City, Metro Manila",,88 m²,1,1,Available from 9 Mar,,01 Dec 17:14,Housing I.,"['PHP 100,000/ month', '/ month', '14F, West Street, Makati City, Metro Manila', 'Bedrooms:', '1', 'Area:', '88 m²', 'Bathrooms:', '1', 'Available from:', '9 Mar']"
"Condo For Rent in Taguig, Metro Manila",https://lifenavi.com/ph/properties/taguig/for-rent/condo/for-rent-1br-unit-with-balcony-in-arya-residences-ad-562-ln507569,"PHP 85,000/ month","Taguig, Metro Manila",,68 m²,1,1,Available from 20 Mar,,01 Dec 17:14,Housing I.,"['PHP 85,000/ month', '/ month', 'Taguig, Metro Manila', 'Bedrooms:', '1', 'Area:', '68 m²', 'Bathrooms:', '1', 'Available from:', '20 Mar']"
"Condo For Rent in 1634, McKinley Parkway, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-1-bedroom-unit-with-balcony-for-rent-in-two-serendra-ad-561-ln914233,"PHP 68,000/ month","1634, McKinley Parkway, Taguig, Metro Manila",,60 m²,1,1,Available from 29 Mar,,01 Dec 17:14,Housing I.,"['PHP 68,000/ month', '/ month', '1634, McKinley Parkway, Taguig, Metro Manila', 'Bedrooms:', '1', 'Area:', '60 m²', 'Bathrooms:', '1', 'Available from:', '29 Mar']"
"Condo For Rent in 35th Street, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-1-bedroom-unit-for-rent-in-montane-ad-560-ln986878,"PHP 55,000/ month","35th Street, Taguig, Metro Manila",,37 m²,1,1,Available from 19 May,,01 Dec 17:14,Housing I.,"['PHP 55,000/ month', '/ month', '35th Street, Taguig, Metro Manila', 'Bedrooms:', '1', 'Area:', '37 m²', 'Bathrooms:', '1', 'Available from:', '19 May']"
"House and Lot For Sale in Filinvest 2 Road, Quezon City",https://lifenavi.com/ph/properties/quezon-city/for-sale/house-and-lot/grand-2-storey-4-bedroom-house-with-balcony-for-sale-in-filinvest-2-ad-559-ln561313,"PHP 28,000,000","Filinvest 2 Road, Quezon City, Metro Manila",,300 m²,4,4,Available from 1 Feb,,01 Dec 17:14,Housing I.,"['PHP 28,000,000', 'Filinvest 2 Road, Quezon City, Metro Manila', 'Bedrooms:', '4', 'Area:', '300 m²', 'Bathrooms:', '4', 'Available from:', '1 Feb']"
"Condo For Sale in 332, Sen. Gil J. Puyat Avenue, Makati City",https://lifenavi.com/ph/properties/makati-city/for-sale/condo/for-sale-2br-unit-in-elizabeth-place-ad-558-ln348193,"PHP 17,500,000","332, Sen. Gil J. Puyat Avenue, Makati City, Metro Manila",,139.22 m²,2,1,Available from 26 Sep,,01 Dec 17:14,Housing I.,"['PHP 17,500,000', '332, Sen. Gil J. Puyat Avenue, Makati City, Metro Manila', 'Bedrooms:', '2', 'Area:', '139.22 m²', 'Bathrooms:', '1', 'Available from:', '26 Sep']"
"House and Lot For Sale in 2, Upper McKinley Hill, Taguig",https://lifenavi.com/ph/properties/taguig/for-sale/house-and-lot/grand-2-storey-5-bedroom-house-for-sale-in-mckinley-hill-village-ad-557-ln759873,"PHP 130,000,000","2, Upper McKinley Hill, Taguig, Metro Manila",,513 m²,5+,6+,Available from 22 Nov,,01 Dec 17:14,Housing I.,"['PHP 130,000,000', '2, Upper McKinley Hill, Taguig, Metro Manila', 'Bedrooms:', '5+', 'Area:', '513 m²', 'Bathrooms:', '6+', 'Available from:', '22 Nov']"
"House and Lot For Sale in 3, Xavierville Avenue, Quezon City",https://lifenavi.com/ph/properties/quezon-city/for-sale/house-and-lot/modern-2-storey-4-bedroom-house-with-balcony-for-sale-in-xavierville-3-ad-556-ln335391,"PHP 52,000,000","3, Xavierville Avenue, Quezon City, Metro Manila",,350 m²,4,4,Available from 5 Nov,,01 Dec 17:14,Housing I.,"['PHP 52,000,000', '3, Xavierville Avenue, Quezon City, Metro Manila', 'Bedrooms:', '4', 'Area:', '350 m²', 'Bathrooms:', '4', 'Available from:', '5 Nov']"
"House and Lot For Sale in 132, 10th Street, Quezon City",https://lifenavi.com/ph/properties/quezon-city/for-sale/house-and-lot/timeless-2-storey-3-bedroom-townhouse-with-attic-for-sale-in-new-manila-ad-555-ln854280,"PHP 16,836,000","132, 10th Street, Quezon City, Metro Manila",,175 m²,3,3,Available from 2 Sep,,01 Dec 17:14,Housing I.,"['PHP 16,836,000', '132, 10th Street, Quezon City, Metro Manila', 'Bedrooms:', '3', 'Area:', '175 m²', 'Bathrooms:', '3', 'Available from:', '2 Sep']"
"House and Lot For Sale in Mandaluyong City, Metro Manila",https://lifenavi.com/ph/properties/mandaluyong-city/for-sale/house-and-lot/modern-2-storey-2-bedroom-townhouse-for-sale-in-mandaluyong-ad-554-ln208863,"PHP 9,900,000","Mandaluyong City, Metro Manila",,100 m²,2,1,Available from 2 Sep,,01 Dec 17:14,Housing I.,"['PHP 9,900,000', 'Mandaluyong City, Metro Manila', 'Bedrooms:', '2', 'Area:', '100 m²', 'Bathrooms:', '1', 'Available from:', '2 Sep']"
"Condo For Sale in 120, Rada, Makati City",https://lifenavi.com/ph/properties/makati-city/for-sale/condo/fully-furnished-2-bedroom-bi-level-unit-with-parking-for-sale-in-one-legaspi-park-ad-553-ln433440,"PHP 37,000,000","120, Rada, Legazpi Village, Makati City, Metro Manila, 1200",,131 m²,2,2,Available from 1 Feb,,01 Dec 17:14,Housing I.,"['PHP 37,000,000', '120, Rada, Legazpi Village, Makati City, Metro Manila, 1200', 'Bedrooms:', '2', 'Area:', '131 m²', 'Bathrooms:', '2', 'Available from:', '1 Feb']"
"Condo For Rent in 146, Amorsolo Street, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/fully-furnished-3-bedrom-unit-with-parking-for-rent-in-vm-condominium-ad-552-ln862305,"PHP 95,000/ month","146, Amorsolo Street, Legazpi Village, Makati City, Metro Manila",,138 m²,3,2,Available from 9 Jan,,01 Dec 17:13,Housing I.,"['PHP 95,000/ month', '/ month', '146, Amorsolo Street, Legazpi Village, Makati City, Metro Manila', 'Bedrooms:', '3', 'Area:', '138 m²', 'Bathrooms:', '2', 'Available from:', '9 Jan']"
"Condo For Rent in 121, H.V. Dela Costa, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/for-rent-3br-at-the-salcedo-park-ad-551-ln193631,"PHP 90,000/ month","121, H.V. Dela Costa, Makati City, Metro Manila, 1200",,180 m²,3,1,Available from 31 Oct,,01 Dec 17:13,Housing I.,"['PHP 90,000/ month', '/ month', '121, H.V. Dela Costa, Makati City, Metro Manila, 1200', 'Bedrooms:', '3', 'Area:', '180 m²', 'Bathrooms:', '1', 'Available from:', '31 Oct']"
"Condo For Sale in 1634, 5th Avenue, Taguig",https://lifenavi.com/ph/properties/taguig/for-sale/condo/fully-furnished-1-bedroom-loft-unit-with-parking-for-sale-in-fort-victoria-ad-550-ln248206,"PHP 10,000,000","1634, 5th Avenue, Taguig, Metro Manila",,56 m²,1,1,Available from 1 Aug,,01 Dec 17:13,Housing I.,"['PHP 10,000,000', '1634, 5th Avenue, Taguig, Metro Manila', 'Bedrooms:', '1', 'Area:', '56 m²', 'Bathrooms:', '1', 'Available from:', '1 Aug']"
"Condo For Rent in 98, Perea, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-2-bedroom-unit-with-balcony-parking-for-salerent-in-shang-grand-tower-ad-549-ln501693,"PHP 120,000/ month","98, Perea, Taguig, Kalakhang Maynila",,134 m²,2,2,Available from 25 Jul,,01 Dec 17:13,Housing I.,"['PHP 120,000/ month', '/ month', '98, Perea, Taguig, Kalakhang Maynila', 'Bedrooms:', '2', 'Area:', '134 m²', 'Bathrooms:', '2', 'Available from:', '25 Jul']"
"Condo For Rent in 1st Avenue, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-1-bedroom-unit-with-parking-for-rent-in-kensington-place-ad-548-ln744054,"PHP 75,000/ month","1st Avenue, Taguig, Metro Manila",,88 m²,1,2,Available from 13 Dec,,01 Dec 17:13,Housing I.,"['PHP 75,000/ month', '/ month', '1st Avenue, Taguig, Metro Manila', 'Bedrooms:', '1', 'Area:', '88 m²', 'Bathrooms:', '2', 'Available from:', '13 Dec']"
"House and Lot For Rent in Sen. Gil J. Puyat Avenue, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/house-and-lot/grand-3-bedroom-bungalow-with-pool-for-rent-in-urdaneta-village-ad-547-ln320557,"PHP 350,000/ month","Sen. Gil J. Puyat Avenue, Makati City, Metro Manila",,600 m²,3,3,Available from 1 Aug,,01 Dec 17:13,Housing I.,"['PHP 350,000/ month', '/ month', 'Sen. Gil J. Puyat Avenue, Makati City, Metro Manila', 'Bedrooms:', '3', 'Area:', '600 m²', 'Bathrooms:', '3', 'Available from:', '1 Aug']"
"House and Lot For Rent in 126, Tokyo, Quezon City",https://lifenavi.com/ph/properties/quezon-city/for-rent/house-and-lot/luxe-2-storey-4-bedroom-house-with-balcony-for-rent-in-vista-real-classica-2-ad-546-ln914354,"PHP 80,000/ month","126, Tokyo, Quezon City, Metro Manila, 1126",,300 m²,4,3,Available from 21 Sep,,01 Dec 17:13,Housing I.,"['PHP 80,000/ month', '/ month', '126, Tokyo, Quezon City, Metro Manila, 1126', 'Bedrooms:', '4', 'Area:', '300 m²', 'Bathrooms:', '3', 'Available from:', '21 Sep']"
"House and Lot For Sale in Pasig, Metro Manila",https://lifenavi.com/ph/properties/pasig/for-sale/house-and-lot/grand-2-storey-3-bedroom-house-for-sale-in-kawilihan-village-ad-545-ln298334,"PHP 19,000,000","Pasig, Metro Manila",,104 m²,3,2,Available from 27 Feb,,01 Dec 17:13,Housing I.,"['PHP 19,000,000', 'Pasig, Metro Manila', 'Bedrooms:', '3', 'Area:', '104 m²', 'Bathrooms:', '2', 'Available from:', '27 Feb']"
"House and Lot For Sale in Merville Park Gate 1, Parañaque",https://lifenavi.com/ph/properties/paranaque/for-sale/house-and-lot/timeless-2-storey-4-bedroom-house-for-sale-in-merville-ad-544-ln835597,"PHP 35,000,000","Merville Park Gate 1, Parañaque, Metro Manila, 1709",,250 m²,4,4,Available from 1 Oct,,01 Dec 17:13,Housing I.,"['PHP 35,000,000', 'Merville Park Gate 1, Parañaque, Metro Manila, 1709', 'Bedrooms:', '4', 'Area:', '250 m²', 'Bathrooms:', '4', 'Available from:', '1 Oct']"
"House and Lot For Sale in Multinational Avenue, Parañaque",https://lifenavi.com/ph/properties/paranaque/for-sale/house-and-lot/classic-2-storey-4-bedroom-house-for-sale-in-multinational-village-ad-543-ln660152,"PHP 18,000,000","Multinational Avenue, Parañaque, Metro Manila, 1709",,250 m²,4,4,Available from 2 Sep,,01 Dec 17:13,Housing I.,"['PHP 18,000,000', 'Multinational Avenue, Parañaque, Metro Manila, 1709', 'Bedrooms:', '4', 'Area:', '250 m²', 'Bathrooms:', '4', 'Available from:', '2 Sep']"
"Condo For Rent in Rizal Drive, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/fully-furnished-1-bedroom-unit-for-rent-in-forbeswood-parklane-ad-542-ln401011,"PHP 35,000/ month","Rizal Drive, Taguig, Metro Manila",,38 m²,1,1,Available from 19 May,,01 Dec 17:13,Housing I.,"['PHP 35,000/ month', '/ month', 'Rizal Drive, Taguig, Metro Manila', 'Bedrooms:', '1', 'Area:', '38 m²', 'Bathrooms:', '1', 'Available from:', '19 May']"
"Condo For Rent in 36th Street, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/for-rent-2br-in-park-west-ad-541-ln706177,"PHP 70,000/ month","36th Street, Taguig, Metro Manila",,72 m²,2,3,Available from 24 Mar,,01 Dec 17:13,Housing I.,"['PHP 70,000/ month', '/ month', '36th Street, Taguig, Metro Manila', 'Bedrooms:', '2', 'Area:', '72 m²', 'Bathrooms:', '3', 'Available from:', '24 Mar']"
"Condo For Rent in 1634, McKinley Parkway, Taguig",https://lifenavi.com/ph/properties/taguig/for-rent/condo/for-rent-2br-unit-in-two-serendra-ad-540-ln269857,"PHP 80,000/ month","1634, McKinley Parkway, Taguig, Metro Manila",,85 m²,2,1,Available from 14 Feb,,01 Dec 17:13,Housing I.,"['PHP 80,000/ month', '/ month', '1634, McKinley Parkway, Taguig, Metro Manila', 'Bedrooms:', '2', 'Area:', '85 m²', 'Bathrooms:', '1', 'Available from:', '14 Feb']"
"Land only For Sale in Silang, Calabarzon",https://lifenavi.com/ph/properties/silang/for-sale/land-only/lot-for-sale-in-silang-ad-539-ln277309,"PHP 36,200,000","Silang, Calabarzon",,1806 m²,Studio,1,Available from 11 Jul,,01 Dec 17:13,Housing I.,"['PHP 36,200,000', 'Silang, Calabarzon', 'Bedrooms:', 'Studio', 'Area:', '1806 m²', 'Bathrooms:', '1', 'Available from:', '11 Jul']"
"Condo For Rent in Paseo de Roxas, Makati City",https://lifenavi.com/ph/properties/makati-city/for-rent/condo/for-rent-1br-at-the-residences-at-greenbelt-ad-538-ln783085,"PHP 75,000/ month","Paseo de Roxas, Makati City, Metro Manila",,57 m²,1,1,Available from 15 Mar,,01 Dec 17:13,Housing I.,"['PHP 75,000/ month', '/ month', 'Paseo de Roxas, Makati City, Metro Manila', 'Bedrooms:', '1', 'Area:', '57 m²', 'Bathrooms:', '1', 'Available from:', '15 Mar']"
"Condo For Rent in 1701, Roxas Boulevard, Parañaque",https://lifenavi.com/ph/properties/paranaque/for-rent/condo/bare-1-bedroom-unit-for-rent-in-bayview-international-tower-ad-537-ln376490,"PHP 40,000/ month","1701, Roxas Boulevard, Parañaque, Metro Manila",,60 m²,1,1,Available from 19 Jul,,01 Dec 17:13,Housing I.,"['PHP 40,000/ month', '/ month', '1701, Roxas Boulevard, Parañaque, Metro Manila', 'Bedrooms:', '1', 'Area:', '60 m²', 'Bathrooms:', '1', 'Available from:', '19 Jul']"
"Land only For Sale in City of Santa Rosa, Calabarzon",https://lifenavi.com/ph/properties/city-of-santa-rosa/for-sale/land-only/prime-lot-for-sale-in-georgia-club-ad-536-ln183705,"PHP 7,125,000","City of Santa Rosa, Calabarzon",,285 m²,Studio,1,Available from 19 Nov,,01 Dec 17:13,Housing I.,"['PHP 7,125,000', 'City of Santa Rosa, Calabarzon', 'Bedrooms:', 'Studio', 'Area:', '285 m²', 'Bathrooms:', '1', 'Available from:', '19 Nov']"
